epoch_s,bus_V,current_A,power_W
1781973973.3159,19.4213,0.59768,11.6076
1781973973.3709,19.4213,0.59768,11.6076
1781973973.4248,19.4213,0.59960,11.6450
1781973973.4799,19.4213,0.59960,11.6450
1781973973.5345,19.4213,0.59960,11.6450
1781973973.5865,19.4213,0.59950,11.6430
1781973973.6415,19.4213,0.59950,11.6430
1781973973.6965,19.4225,0.59785,11.6117
1781973973.7484,19.4225,0.59785,11.6117
1781973973.8035,19.4225,0.59785,11.6117
1781973973.8572,19.4225,0.59605,11.5768
1781973973.9074,19.4225,0.59605,11.5768
1781973973.9581,19.4225,0.59605,11.5768
1781973974.0094,19.4213,0.60032,11.6591
1781973974.0644,19.4213,0.60032,11.6591
1781973974.1157,19.4213,0.59723,11.5989
1781973974.1659,19.4213,0.59723,11.5989
1781973974.2163,19.4213,0.59723,11.5989
